member_id,first_name,surname,sex,email,city,year,month,order_count,meals_count,monthly_budget,total_expense,balance,commission
194,Shannon,Harwood,F,Shannon.Ha@walla.co.il,Givatayim,2020,3,39,82,3836.989999999999,800.0,-3036.989999999999,295.35399999999987
184,Farah,Sutton,F,Farah.Sutton@yahoo.com,Tel Aviv,2020,3,33,86,3767.4599999999996,500.0,-3267.4599999999996,283.67299999999983
151,Arisha,Irving,F,Ar.Irving@walla.co.il,Ramat Hasharon,2020,3,37,90,3728.3599999999997,500.0,-3228.3599999999997,273.07075
168,Manveer,Knight,F,Manveer.Kn@hotmail.com,Herzelia,2020,3,34,75,3388.020000000001,800.0,-2588.020000000001,260.495
52,Franklyn,Findlay,M,Franklyn.Findlay@yahoo.com,Tel Aviv,2020,3,29,61,2675.3799999999987,800.0,-1875.3799999999987,208.72999999999996
92,Sofia,Calhoun,F,So.Calhoun@walla.co.il,Ramat Gan,2020,3,33,65,3109.89,500.0,-2609.89,254.31524999999993
40,Mairead,Acevedo,F,Ma.Acevedo@walla.co.il,Herzelia,2020,3,23,58,2730.2,600.0,-2130.2,228.03525
61,Kiki,Schneider,F,Kiki.Sc@hotmail.com,Herzelia,2020,3,28,71,3246.5099999999998,600.0,-2646.5099999999998,233.79875
166,Luka,Holder,F,Luka.Ho@yahoo.com,Givatayim,2020,3,29,59,2761.5200000000004,500.0,-2261.5200000000004,218.9877499999999
134,Brandi,Travis,F,Brandi.Travis@hotmail.com,Tel Aviv,2020,3,33,63,2946.689999999999,600.0,-2346.689999999999,227.5599999999999
23,Isla-Rose,Heaton,F,Isla-Rose.He@gmail.com,Ramat Hasharon,2020,3,31,70,3054.27,800.0,-2254.27,238.50424999999998
152,Keir,Broughton,F,Ke.Broughton@hotmail.com,Givatayim,2020,3,32,64,2462.7900000000004,600.0,-1862.7900000000004,189.63249999999996
186,Ariya,Armstrong,F,Ariya.Armstrong@gmail.com,Givatayim,2020,3,20,45,2038.0799999999995,600.0,-1438.0799999999995,158.16325
36,Sarah,Crossley,F,Sarah.Cr@hotmail.com,Tel Aviv,2020,3,26,66,2854.620000000001,600.0,-2254.620000000001,197.78775
171,Hanna,Shelton,F,Hanna.Shelton@walla.co.il,Givatayim,2020,3,25,57,2419.649999999999,600.0,-1819.6499999999992,174.47199999999995
56,Kyra,Mccann,F,Ky.Mc@walla.co.il,Tel Aviv,2020,3,33,74,3352.62,500.0,-2852.62,258.68425000000013
90,Joss,Brandt,F,Joss.Brandt@walla.co.il,Tel Aviv,2020,3,23,52,2178.3099999999995,800.0,-1378.3099999999995,152.95225
34,Leoni,Lindsay,F,Leoni.Lindsay@yahoo.com,Ramat Gan,2020,3,28,69,2875.9,800.0,-2075.9,222.27825000000004
46,Mariyah,Green,F,Ma.Green@walla.co.il,Herzelia,2020,3,23,56,2817.0199999999995,1000.0,-1817.0199999999995,201.21624999999995
173,Renzo,Henderson,M,Re.Henderson@walla.co.il,Ramat Gan,2020,3,29,56,2585.3399999999992,1000.0,-1585.3399999999992,197.35949999999997
57,Kya,Melton,M,Kya.Me@gmail.com,Herzelia,2020,3,23,48,2066.0199999999995,500.0,-1566.0199999999995,164.98999999999995
15,Krystal,Bridges,F,Krystal.Bridges@hotmail.com,Herzelia,2020,3,34,67,3009.640000000001,500.0,-2509.640000000001,234.52224999999999
190,Kristina,Hutchinson,F,Kr.Hutchinson@yahoo.com,Ramat Gan,2020,3,26,62,2798.920000000001,1000.0,-1798.920000000001,221.67100000000002
146,Tiya,Warren,F,Tiya.Warren@gmail.com,Tel Aviv,2020,3,20,42,1749.2299999999993,600.0,-1149.2299999999993,131.315
11,Louisa,Grant,F,Lo.Gr@gmail.com,Ramat Gan,2020,3,22,52,2269.76,600.0,-1669.7600000000002,163.27075000000002
185,Subhaan,Washington,M,Su.Wa@hotmail.com,Givatayim,2020,3,27,63,2827.2900000000004,500.0,-2327.2900000000004,198.5662500000001
145,Taran,Samuels,F,Ta.Samuels@hotmail.com,Herzelia,2020,3,26,54,2362.26,600.0,-1762.2600000000002,192.21375000000006
62,Janine,Coulson,F,Ja.Coulson@gmail.com,Herzelia,2020,3,24,51,2244.26,500.0,-1744.2600000000002,174.24699999999996
169,Emaan,Greenaway,M,Emaan.Greenaway@gmail.com,Herzelia,2020,3,23,46,2185.11,500.0,-1685.1100000000001,167.41425
86,Keir,Ewing,M,Keir.Ewing@walla.co.il,Ramat Hasharon,2020,3,33,76,3399.2000000000003,800.0,-2599.2000000000003,251.74625
47,Joyce,Newton,F,Joyce.Ne@gmail.com,Herzelia,2020,4,28,64,2569.2000000000003,500.0,-2069.2000000000003,189.90150000000003
126,Macey,Almond,M,Macey.Almond@yahoo.com,Tel Aviv,2020,4,25,66,2998.620000000001,1000.0,-1998.6200000000008,234.24499999999995
68,Aydin,Hirst,M,Aydin.Hirst@hotmail.com,Tel Aviv,2020,4,23,50,2353.73,1000.0,-1353.73,177.21675000000002
193,Mira,Kent,M,Mi.Kent@walla.co.il,Tel Aviv,2020,4,28,62,2968.7600000000007,500.0,-2468.7600000000007,205.06550000000001
53,Lilly-Ann,Frey,F,Li.Fr@hotmail.com,Tel Aviv,2020,4,25,64,2721.390000000001,1000.0,-1721.3900000000008,219.77425000000002
115,Rami,Sexton,M,Rami.Sexton@hotmail.com,Ramat Gan,2020,4,22,58,2619.1000000000004,600.0,-2019.1000000000004,208.44124999999994
192,Amrit,Haworth,M,Am.Ha@hotmail.com,Givatayim,2020,4,25,69,2934.9399999999996,1000.0,-1934.9399999999996,247.15750000000006
19,Nico,Hastings,M,Ni.Hastings@walla.co.il,Givatayim,2020,4,29,62,2931.249999999999,1000.0,-1931.249999999999,231.65524999999997
176,Amman,Zavala,F,Am.Zavala@gmail.com,Givatayim,2020,4,32,72,3162.27,600.0,-2562.27,244.70724999999993
130,Haleemah,Davidson,F,Haleemah.Da@yahoo.com,Tel Aviv,2020,4,29,74,3531.17,1000.0,-2531.17,279.13725
195,Samuel,Huerta,M,Sa.Huerta@gmail.com,Ramat Gan,2020,4,30,67,3372.9099999999994,800.0,-2572.9099999999994,263.8502499999999
84,Simone,Morse,F,Si.Mo@hotmail.com,Givatayim,2020,4,21,51,2412.9400000000005,500.0,-1912.9400000000005,194.95050000000003
191,Kara,Thompson,F,Kara.Thompson@gmail.com,Ramat Gan,2020,4,25,59,2911.689999999999,800.0,-2111.689999999999,227.841
77,Claude,Patel,M,Cl.Pa@yahoo.com,Tel Aviv,2020,4,23,55,2413.69,600.0,-1813.69,179.81800000000007
133,Liyana,Stanton,F,Li.Stanton@hotmail.com,Ramat Gan,2020,4,21,50,2121.76,800.0,-1321.7600000000002,149.27224999999999
67,Campbell,Alvarez,M,Campbell.Alvarez@hotmail.com,Givatayim,2020,4,21,52,2222.9100000000003,600.0,-1622.9100000000003,151.58724999999998
2,Landon,Bishop,F,La.Bi@gmail.com,Herzelia,2020,4,30,64,2925.990000000001,500.0,-2425.990000000001,238.18350000000004
69,Griff,Blackwell,M,Griff.Blackwell@walla.co.il,Ramat Hasharon,2020,4,20,56,2445.6200000000003,1000.0,-1445.6200000000003,188.59450000000004
82,Misha,Ashley,M,Mi.As@hotmail.com,Ramat Hasharon,2020,4,19,41,1897.4000000000003,1000.0,-897.4000000000003,146.93125
174,Freyja,Molina,F,Fr.Mo@hotmail.com,Tel Aviv,2020,4,27,53,2252.3900000000003,600.0,-1652.3900000000003,193.77574999999996
177,Sydney,Wells,F,Sy.Wells@yahoo.com,Tel Aviv,2020,4,23,56,2471.32,500.0,-1971.3200000000002,169.94199999999998
7,Asia,Tang,F,Asia.Ta@hotmail.com,Herzelia,2020,4,21,45,2008.0299999999997,500.0,-1508.0299999999997,160.58275000000003
58,Colleen,Steele,F,Co.St@hotmail.com,Tel Aviv,2020,4,31,66,2906.36,800.0,-2106.36,226.69399999999993
132,Yousuf,Banks,M,Yousuf.Ba@hotmail.com,Ramat Gan,2020,4,27,61,2845.929999999999,800.0,-2045.929999999999,208.10349999999994
162,Christos,Rodriquez,M,Ch.Ro@yahoo.com,Ramat Hasharon,2020,4,21,54,2270.04,800.0,-1470.04,181.57599999999996
128,Parker,Drake,M,Parker.Dr@walla.co.il,Ramat Hasharon,2020,4,21,45,2320.23,800.0,-1520.23,180.01224999999997
59,Jaydon,Trujillo,M,Jaydon.Tr@walla.co.il,Tel Aviv,2020,4,30,53,2498.38,1000.0,-1498.38,193.38049999999998
22,Mikaela,Croft,F,Mi.Croft@gmail.com,Givatayim,2020,4,25,52,2135.37,1000.0,-1135.37,154.46175
198,Drew,Begum,M,Drew.Begum@gmail.com,Ramat Hasharon,2020,4,23,52,2369.73,800.0,-1569.73,180.18049999999997
196,Juan,Barlow,M,Juan.Ba@yahoo.com,Herzelia,2020,4,26,61,2641.0000000000014,500.0,-2141.0000000000014,202.65449999999993
140,Florrie,Wilson,F,Fl.Wilson@walla.co.il,Tel Aviv,2020,4,16,37,1604.98,600.0,-1004.98,119.09625000000001
150,Lilly-Mae,Greer,F,Li.Gr@hotmail.com,Ramat Hasharon,2020,4,25,61,2583.3900000000003,800.0,-1783.3900000000003,195.2044999999999
37,Robert,Mckee,M,Robert.Mckee@gmail.com,Herzelia,2020,4,22,50,2370.84,800.0,-1570.8400000000001,173.6399999999999
161,Callen,Dodd,M,Ca.Dodd@hotmail.com,Ramat Hasharon,2020,4,35,98,4607.839999999998,500.0,-4107.839999999998,348.5312499999999
18,Rohan,Farrell,F,Ro.Fa@yahoo.com,Ramat Hasharon,2020,4,28,66,2737.649999999999,800.0,-1937.6499999999992,212.84674999999996
78,Whitney,Farrington,M,Whitney.Farrington@yahoo.com,Ramat Hasharon,2020,4,28,69,3050.9999999999995,500.0,-2550.9999999999995,228.93374999999995
100,Patryk,Burgess,M,Patryk.Burgess@yahoo.com,Herzelia,2020,4,24,46,2135.1399999999994,600.0,-1535.1399999999994,156.06999999999996
117,Lillie,Barnard,F,Li.Barnard@hotmail.com,Herzelia,2020,4,20,39,1827.4000000000003,500.0,-1327.4000000000003,150.368
27,Seth,Calvert,M,Se.Ca@walla.co.il,Ramat Hasharon,2020,4,29,77,3408.5800000000017,1000.0,-2408.5800000000017,253.34199999999998
199,Nial,Meadows,M,Nial.Me@yahoo.com,Givatayim,2020,4,30,63,2832.1000000000004,500.0,-2332.1000000000004,201.42025000000007
143,Aman,Driscoll,M,Am.Dr@hotmail.com,Herzelia,2020,4,29,70,3023.1099999999988,800.0,-2223.1099999999988,232.23025000000007
51,Essa,Hope,M,Essa.Ho@walla.co.il,Herzelia,2020,4,24,65,3131.1200000000003,500.0,-2631.1200000000003,221.79299999999998
142,Atlanta,Cunningham,F,At.Cunningham@hotmail.com,Herzelia,2020,4,20,50,2389.7200000000003,600.0,-1789.7200000000003,186.14224999999993
113,Macie,Lara,F,Ma.La@gmail.com,Ramat Hasharon,2020,4,24,54,2548.7800000000007,1000.0,-1548.7800000000007,203.1804999999999
96,Presley,Yu,F,Pr.Yu@walla.co.il,Ramat Hasharon,2020,4,23,50,2066.0499999999997,800.0,-1266.0499999999997,164.22549999999998
147,Ahsan,Oneil,M,Ah.On@walla.co.il,Herzelia,2020,4,29,65,2724.8900000000003,500.0,-2224.8900000000003,227.34949999999995
153,Kaiya,Robin,M,Ka.Robin@walla.co.il,Givatayim,2020,4,25,63,2699.1400000000003,500.0,-2199.1400000000003,213.92775000000003
48,Kaison,Harvey,M,Kaison.Harvey@yahoo.com,Ramat Gan,2020,4,19,42,2357.95,600.0,-1757.9499999999998,186.42300000000006
160,Yu,Hudson,F,Yu.Hu@yahoo.com,Tel Aviv,2020,4,25,56,2341.2000000000003,800.0,-1541.2000000000003,173.07974999999996
50,Jayda,Lord,F,Jayda.Lord@walla.co.il,Tel Aviv,2020,4,15,42,1878.6299999999999,600.0,-1278.6299999999999,149.01775000000004
73,Sohaib,Walls,M,Sohaib.Walls@gmail.com,Givatayim,2020,4,27,62,2680.249999999999,600.0,-2080.249999999999,189.12200000000007
76,Christina,Blankenship,F,Christina.Bl@walla.co.il,Herzelia,2020,4,23,65,3002.4999999999995,500.0,-2502.4999999999995,235.17999999999995
88,Anayah,Lee,F,Anayah.Lee@hotmail.com,Herzelia,2020,4,26,57,2440.18,1000.0,-1440.1799999999998,210.64575000000002
144,Willie,Cairns,M,Willie.Ca@hotmail.com,Herzelia,2020,4,31,58,2302.9100000000003,600.0,-1702.9100000000003,193.11474999999993
167,Milan,Brookes,F,Mi.Br@gmail.com,Givatayim,2020,4,31,73,3107.980000000001,500.0,-2607.980000000001,240.75400000000002
97,Gabriel,Bannister,M,Ga.Bannister@gmail.com,Tel Aviv,2020,4,24,61,2710.499999999999,800.0,-1910.499999999999,190.62724999999995
104,Blake,Dyer,F,Blake.Dy@gmail.com,Ramat Hasharon,2020,4,21,47,1972.1200000000003,1000.0,-972.1200000000003,147.339
71,Cecil,Hatfield,M,Ce.Ha@hotmail.com,Ramat Hasharon,2020,4,25,57,2490.27,500.0,-1990.27,198.67424999999992
21,Marlon,Day,M,Marlon.Day@gmail.com,Tel Aviv,2020,4,30,72,3415.259999999999,600.0,-2815.259999999999,247.39099999999993
31,Kaisha,Watkins,F,Kaisha.Watkins@walla.co.il,Ramat Gan,2020,4,29,75,3464.0999999999995,1000.0,-2464.0999999999995,243.33849999999998
14,Clarke,Ponce,M,Clarke.Ponce@walla.co.il,Ramat Gan,2020,4,35,90,4008.890000000001,600.0,-3408.890000000001,300.5385
12,Glyn,Cooper,M,Gl.Co@hotmail.com,Ramat Hasharon,2020,4,16,29,1277.97,500.0,-777.97,105.98675
187,Niyah,Whelan,M,Niyah.Whelan@yahoo.com,Ramat Hasharon,2020,4,27,53,2336.9,1000.0,-1336.9,185.77550000000002
94,Sayed,Irvine,M,Sayed.Ir@yahoo.com,Herzelia,2020,4,22,44,1980.8300000000004,600.0,-1380.8300000000004,148.00625000000002
138,Jiya,Raymond,F,Ji.Ra@hotmail.com,Givatayim,2020,4,26,55,2437.47,600.0,-1837.4699999999998,199.40050000000002
183,Elijah,Beech,M,Elijah.Be@hotmail.com,Tel Aviv,2020,4,33,67,2906.71,500.0,-2406.71,217.62924999999996
89,Jerry,Smith,F,Jerry.Sm@gmail.com,Givatayim,2020,4,20,49,2243.0399999999995,500.0,-1743.0399999999995,175.44025
3,Jia,Delarosa,M,Jia.De@gmail.com,Herzelia,2020,4,27,59,2367.04,500.0,-1867.04,199.35524999999998
122,Ellena,Castro,F,El.Ca@yahoo.com,Herzelia,2020,4,19,37,1636.9099999999999,800.0,-836.9099999999999,133.12525
108,Alexa,Stokes,F,Al.Stokes@yahoo.com,Tel Aviv,2020,4,20,39,1902.3099999999995,800.0,-1102.3099999999995,138.56600000000003
141,Chanel,Paine,F,Chanel.Paine@gmail.com,Ramat Gan,2020,4,28,52,2275.59,500.0,-1775.5900000000001,193.01874999999995
43,Simrah,Greig,F,Si.Greig@yahoo.com,Herzelia,2020,4,29,61,2578.97,600.0,-1978.9699999999998,200.66249999999994
42,Aahil,Redman,M,Aahil.Re@hotmail.com,Ramat Hasharon,2020,4,24,59,2579.5199999999995,1000.0,-1579.5199999999995,197.42275
200,Diya,Myers,F,Diya.My@walla.co.il,Givatayim,2020,4,19,42,1776.0700000000004,600.0,-1176.0700000000004,140.60675
139,Octavia,Hooper,F,Oc.Hooper@gmail.com,Ramat Gan,2020,4,21,50,2049.5600000000004,800.0,-1249.5600000000004,159.58499999999998
127,Tylor,Cochran,M,Ty.Cochran@gmail.com,Ramat Gan,2020,4,23,47,2293.2199999999993,800.0,-1493.2199999999993,173.0245
38,Nathalie,Marshall,F,Na.Marshall@yahoo.com,Givatayim,2020,4,32,73,3395.459999999999,600.0,-2795.459999999999,253.36374999999998
17,Ellis,Coates,F,El.Co@gmail.com,Ramat Hasharon,2020,4,18,38,1639.0099999999998,500.0,-1139.0099999999998,119.62099999999998
107,Anton,Ray,M,Anton.Ray@yahoo.com,Givatayim,2020,4,27,68,3121.0300000000007,1000.0,-2121.0300000000007,263.36674999999997
4,Valentina,Ratcliffe,F,Va.Ratcliffe@gmail.com,Herzelia,2020,4,15,30,1428.7200000000003,600.0,-828.7200000000003,104.56150000000002
16,Sonia,Rosales,F,So.Ro@yahoo.com,Givatayim,2020,4,33,65,2967.019999999998,500.0,-2467.019999999998,217.97150000000005
95,Briony,Plummer,F,Br.Pl@yahoo.com,Herzelia,2020,4,22,45,1935.9300000000003,600.0,-1335.9300000000003,156.88775000000004
55,Yasir,Noel,M,Ya.Noel@walla.co.il,Givatayim,2020,4,29,66,2754.099999999999,500.0,-2254.099999999999,218.79149999999996
120,Bridget,Colley,F,Bridget.Co@gmail.com,Givatayim,2020,4,27,66,2904.1499999999996,800.0,-2104.1499999999996,232.04324999999992
179,Israel,Dunlap,M,Is.Du@walla.co.il,Ramat Gan,2020,4,25,63,2907.1299999999997,500.0,-2407.1299999999997,223.685
99,Osian,England,M,Os.England@hotmail.com,Herzelia,2020,4,23,50,2494.2200000000003,500.0,-1994.2200000000003,191.46849999999998
54,Cavan,Bates,M,Ca.Ba@walla.co.il,Ramat Hasharon,2020,4,21,46,2104.0199999999995,800.0,-1304.0199999999995,142.77199999999996
75,Bridie,Morales,F,Bridie.Morales@yahoo.com,Ramat Gan,2020,4,30,62,2878.42,800.0,-2078.42,223.92925000000002
125,Maheen,Marin,M,Maheen.Ma@hotmail.com,Herzelia,2020,4,28,68,2913.360000000001,500.0,-2413.360000000001,212.17975000000007
10,Mahad,Ware,M,Ma.Ware@walla.co.il,Givatayim,2020,4,28,66,3019.330000000001,600.0,-2419.330000000001,241.42924999999994
124,Imogen,Lynch,F,Im.Ly@hotmail.com,Ramat Hasharon,2020,4,15,32,1224.83,1000.0,-224.82999999999993,98.2005
163,Aman,Mccoy,F,Aman.Mc@hotmail.com,Herzelia,2020,4,15,37,1594.3099999999997,500.0,-1094.3099999999997,106.77574999999997
189,Nelson,Esparza,M,Nelson.Esparza@yahoo.com,Herzelia,2020,4,45,105,4546.390000000002,500.0,-4046.390000000002,373.6012500000002
136,Shanay,Reyna,M,Sh.Reyna@yahoo.com,Givatayim,2020,4,28,61,2772.74,500.0,-2272.74,218.78325
72,Nichole,Edge,F,Nichole.Edge@gmail.com,Givatayim,2020,4,23,47,2219.1099999999997,600.0,-1619.1099999999997,173.48274999999998
45,Jaime,Britton,M,Jaime.Britton@walla.co.il,Tel Aviv,2020,4,30,70,3066.270000000001,800.0,-2266.270000000001,224.4052499999999
49,Blane,Compton,M,Bl.Co@gmail.com,Ramat Hasharon,2020,4,26,59,2203.8900000000003,800.0,-1403.8900000000003,181.83075000000005
137,Terrence,Payne,M,Te.Pa@hotmail.com,Tel Aviv,2020,4,24,53,2488.34,800.0,-1688.3400000000001,205.57175
175,Sadie,Waller,F,Sadie.Wa@gmail.com,Ramat Gan,2020,4,23,42,1740.0499999999997,1000.0,-740.0499999999997,128.484
154,Daanyal,Holding,M,Da.Ho@walla.co.il,Ramat Hasharon,2020,4,27,74,3298.0099999999993,1000.0,-2298.0099999999993,247.56449999999987
24,Amy-Louise,Mayo,F,Am.Mayo@gmail.com,Herzelia,2020,4,28,68,2958.1500000000005,500.0,-2458.1500000000005,218.08099999999996
157,Lynn,Mackie,F,Lynn.Ma@yahoo.com,Herzelia,2020,4,23,54,2402.5499999999993,1000.0,-1402.5499999999993,180.14025
178,Jill,Frame,M,Jill.Fr@gmail.com,Tel Aviv,2020,4,25,53,2539.22,500.0,-2039.2199999999998,202.00499999999997
63,Lorena,Dunkley,M,Lo.Dunkley@walla.co.il,Givatayim,2020,4,31,77,3490.0299999999997,500.0,-2990.0299999999997,260.42049999999983
5,Stacie,Patel,F,St.Patel@hotmail.com,Ramat Hasharon,2020,4,20,46,2236.99,500.0,-1736.9899999999998,167.31799999999998
33,Elspeth,Zuniga,F,El.Zu@gmail.com,Ramat Hasharon,2020,4,27,52,2175.4799999999996,500.0,-1675.4799999999996,153.08274999999998
85,Milly,Cash,F,Mi.Cash@gmail.com,Ramat Gan,2020,4,25,50,2127.2,600.0,-1527.1999999999998,156.64725
9,Maison,Watt,M,Maison.Watt@gmail.com,Ramat Gan,2020,4,21,50,2251.68,500.0,-1751.6799999999998,164.55174999999994
28,Cassidy,Villa,F,Cassidy.Villa@walla.co.il,Tel Aviv,2020,4,24,44,1987.6299999999997,600.0,-1387.6299999999997,153.8915
170,Acacia,Slater,F,Ac.Slater@walla.co.il,Tel Aviv,2020,4,30,60,2578.49,500.0,-2078.49,186.57800000000006
91,Leo,Walton,M,Leo.Walton@hotmail.com,Givatayim,2020,4,19,47,2248.74,1000.0,-1248.7399999999998,184.33025
118,Amar,Hewitt,M,Amar.He@gmail.com,Herzelia,2020,4,34,70,3136.4899999999993,600.0,-2536.4899999999993,266.90825
164,Danyal,Brennan,M,Da.Brennan@gmail.com,Ramat Hasharon,2020,4,25,59,2746.2700000000004,500.0,-2246.2700000000004,201.6689999999999
156,Amara,Shelton,M,Am.Sh@yahoo.com,Givatayim,2020,4,17,42,2045.0499999999997,600.0,-1445.0499999999997,168.99474999999998
129,Bobbie,Cochran,F,Bo.Cochran@gmail.com,Herzelia,2020,4,23,52,2382.11,800.0,-1582.1100000000001,185.40699999999998
119,Steffan,Mata,M,St.Ma@walla.co.il,Ramat Gan,2020,4,28,67,2970.3000000000006,500.0,-2470.3000000000006,231.13824999999994
30,Anisah,Downs,F,An.Do@yahoo.com,Ramat Hasharon,2020,4,30,64,2759.6800000000003,1000.0,-1759.6800000000003,210.13525000000004
74,Lani,O'Reilly,M,Lani.O@walla.co.il,Herzelia,2020,4,22,55,2452.9300000000003,600.0,-1852.9300000000003,176.4795
197,Natalia,Daniel,F,Natalia.Da@gmail.com,Herzelia,2020,4,29,70,2895.3200000000015,500.0,-2395.3200000000015,206.46175000000002
111,Barbara,Hayward,F,Barbara.Ha@hotmail.com,Ramat Gan,2020,4,33,72,3419.9499999999994,800.0,-2619.9499999999994,266.24475000000007
182,Micah,Tucker,M,Mi.Tu@yahoo.com,Ramat Gan,2020,4,24,51,2510.2799999999993,800.0,-1710.2799999999993,201.23624999999998
80,Sioned,Russell,F,Sioned.Russell@walla.co.il,Ramat Hasharon,2020,4,22,50,2161.4199999999996,1000.0,-1161.4199999999996,174.72149999999993
188,Darlene,Perry,F,Da.Perry@hotmail.com,Ramat Gan,2020,4,28,48,2204.3,800.0,-1404.3000000000002,171.35399999999993
26,Estelle,Doherty,F,Estelle.Do@hotmail.com,Herzelia,2020,4,27,71,3028.3500000000004,1000.0,-2028.3500000000004,232.2452500000001
29,Madison,Sanchez,F,Madison.Sanchez@hotmail.com,Ramat Hasharon,2020,4,19,41,1658.2500000000002,800.0,-858.2500000000002,107.43275
6,Fallon,Case,M,Fa.Case@walla.co.il,Ramat Hasharon,2020,4,36,96,4367.960000000001,600.0,-3767.960000000001,356.20300000000003
103,Gregor,Bishop,M,Gr.Bishop@hotmail.com,Givatayim,2020,4,19,41,1926.2800000000002,800.0,-1126.2800000000002,146.81700000000004
172,Frances,Major,M,Fr.Major@gmail.com,Givatayim,2020,4,26,57,2394.4699999999993,600.0,-1794.4699999999993,184.50774999999996
149,Zoey,Hendricks,F,Zoey.He@hotmail.com,Herzelia,2020,4,25,58,2796.7699999999995,600.0,-2196.7699999999995,211.597
109,Simon,Mccormick,M,Si.Mc@walla.co.il,Herzelia,2020,4,17,42,1770.9099999999992,800.0,-970.9099999999992,147.45550000000003
83,Tony,Francis,M,To.Francis@gmail.com,Givatayim,2020,4,29,61,2849.1299999999997,600.0,-2249.1299999999997,218.60225000000005
112,Faith,Owen,F,Fa.Ow@yahoo.com,Ramat Hasharon,2020,4,32,85,3872.329999999999,1000.0,-2872.329999999999,308.87425000000013
93,Alexandru,Holmes,M,Al.Ho@hotmail.com,Givatayim,2020,4,24,58,2684.61,600.0,-2084.61,192.89125
87,Mason,Booth,M,Ma.Bo@yahoo.com,Ramat Gan,2020,4,28,69,3159.2199999999993,600.0,-2559.2199999999993,239.69774999999984
105,Bonita,Benton,F,Bo.Benton@hotmail.com,Tel Aviv,2020,4,25,52,2180.6199999999994,1000.0,-1180.6199999999994,173.01999999999995
25,Safwan,Flowers,M,Sa.Flowers@hotmail.com,Tel Aviv,2020,4,17,31,1302.2500000000002,600.0,-702.2500000000002,97.477
1,Ollie,Kinney,M,Ol.Kinney@walla.co.il,Herzelia,2020,4,20,41,1702.6899999999998,1000.0,-702.6899999999998,129.51425
81,Daniel,Calderon,M,Daniel.Ca@walla.co.il,Givatayim,2020,4,23,57,2419.5,500.0,-1919.5,184.69274999999996
158,Kristi,Faulkner,M,Kr.Fa@walla.co.il,Givatayim,2020,4,26,66,2712.0000000000005,1000.0,-1712.0000000000005,182.743
64,Jody,Horn,F,Jo.Ho@walla.co.il,Ramat Gan,2020,4,22,53,2491.2200000000003,600.0,-1891.2200000000003,198.48574999999994
35,Ines,Lott,M,Ines.Lo@hotmail.com,Givatayim,2020,4,20,43,1829.71,1000.0,-829.71,132.45649999999998
131,Jun,Barnard,M,Ju.Ba@hotmail.com,Ramat Hasharon,2020,4,26,51,2365.3199999999997,1000.0,-1365.3199999999997,201.80299999999986
106,Simeon,Guevara,M,Simeon.Gu@walla.co.il,Ramat Hasharon,2020,4,14,27,1353.5799999999997,1000.0,-353.5799999999997,99.66449999999999
135,Cynthia,Frye,F,Cy.Fr@walla.co.il,Ramat Gan,2020,4,25,57,2612.1899999999996,1000.0,-1612.1899999999996,196.97025000000002
8,Jadine,Holt,F,Ja.Holt@yahoo.com,Givatayim,2020,4,18,40,1779.52,600.0,-1179.52,131.26775
181,Armaan,Weston,M,Ar.Weston@hotmail.com,Tel Aviv,2020,4,24,53,2424.9299999999994,600.0,-1824.9299999999994,172.6325
79,Danny,Ortiz,M,Danny.Or@hotmail.com,Ramat Hasharon,2020,4,26,66,2719.2499999999986,600.0,-2119.2499999999986,183.42524999999998
102,Wren,Arnold,F,Wren.Arnold@yahoo.com,Ramat Hasharon,2020,4,31,70,3038.709999999998,1000.0,-2038.7099999999982,219.08500000000004
159,Kaden,Oneal,M,Ka.Oneal@walla.co.il,Ramat Hasharon,2020,4,25,60,2563.28,800.0,-1763.2800000000002,215.6317499999999
65,Carmen,Calvert,F,Carmen.Ca@hotmail.com,Tel Aviv,2020,4,29,71,3364.88,1000.0,-2364.88,262.8582500000001
110,Danyl,Martins,M,Da.Martins@yahoo.com,Givatayim,2020,4,21,59,2854.99,800.0,-2054.99,219.81225
114,Matthias,Norton,M,Matthias.No@yahoo.com,Givatayim,2020,4,22,48,2308.889999999999,1000.0,-1308.889999999999,188.70599999999993
98,Amina,Hogan,F,Am.Ho@yahoo.com,Givatayim,2020,4,29,67,2967.3,800.0,-2167.3,240.34675
44,Evie,Berg,F,Ev.Be@gmail.com,Herzelia,2020,4,23,43,2046.3500000000004,600.0,-1446.3500000000004,151.56824999999998
41,Hadi,Gardiner,M,Hadi.Ga@hotmail.com,Herzelia,2020,4,27,58,2745.7200000000007,500.0,-2245.7200000000007,212.37275000000002
66,Kamron,Goodwin,M,Ka.Goodwin@hotmail.com,Ramat Hasharon,2020,4,22,52,2317.8499999999995,800.0,-1517.8499999999995,186.75025
60,Bryson,Lynch,M,Bryson.Ly@hotmail.com,Tel Aviv,2020,4,29,64,2696.669999999999,800.0,-1896.6699999999992,194.52550000000002
39,Alyx,Conway,M,Alyx.Conway@walla.co.il,Tel Aviv,2020,4,25,61,2764.609999999999,800.0,-1964.6099999999992,199.51624999999999
32,Fox,Hunt,M,Fox.Hu@walla.co.il,Herzelia,2020,4,26,60,2675.3800000000006,500.0,-2175.3800000000006,218.1025
165,Frankie,Huff,F,Frankie.Huff@walla.co.il,Ramat Hasharon,2020,4,29,74,3262.709999999999,1000.0,-2262.709999999999,247.42374999999996
